path,kind,split,sample_id,bytes,sha256
labels/test/000535.txt,object_label,test,000535,45,28f85e6ac2ea53868e1eac9755a8d1f8673b8438af75f23e3d0a595a4aca343e
labels/test/000536.txt,object_label,test,000536,77,7afc31dd8c47669446e764ec9beaa62a01d099f86cb3bfed416d2f8de3c0bda7
labels/test/000537.txt,object_label,test,000537,72,edc697d01d9aa69fa2bd3295cd76bb0397afa6f65357910d1a955d37245838ec
labels/test/000538.txt,object_label,test,000538,49,074e3ef4412ce28df3827a576ec7f9691fbfc0cca10db233aa540a76e9dfc033
labels/test/000539.txt,object_label,test,000539,102,1e8e923be132516a2a08adc7f110bf80ce0bfc57903a57267b82217070808dbe
labels/test/000540.txt,object_label,test,000540,81,505f6c7be7d5ee6e031a1a94226d2686aba99f9a322531bb35ce7b939f4773ab
labels/test/000541.txt,object_label,test,000541,79,c09efe23f924e891e500a71dc48b56b3e23484ea00b019cffdf13011aee05b44
labels/test/000542.txt,object_label,test,000542,81,f03c14fa06ef6a47aaea5dc9cb03ede295c03d64ac6c2a397a2b7e477a6c6b25
labels/test/000543.txt,object_label,test,000543,75,f25d9f30d3d2f5e057924945441907a1b06bce73b9087e7712f8f69719c8ed18
labels/test/000544.txt,object_label,test,000544,48,b32d68599bc5413ffad7e4f6a602dddd27132dd7d3575ed5b7c294abe565552f
labels/test/000545.txt,object_label,test,000545,22,2c86013bb2a1554f95fd9e2411ff79a507aceaebe830dbc9d03743a18395a14d
labels/test/000546.txt,object_label,test,000546,27,ea99e44ec6154fc1ab2c44ba2a4971d273551f87c4107da7be2fc3ab4d86548a
labels/test/000547.txt,object_label,test,000547,130,0d37ba7cee085541aa7216ce20467d51c7fe52012aeac397d783dbe3c00e910f
labels/test/000548.txt,object_label,test,000548,55,fa5f96bfb4a20654c2a60637baba655aeb243b5ab69253511952605d700b70da
labels/test/000549.txt,object_label,test,000549,24,764cce7b657a6e62a47b145e71574d3efc9105f96943d266615fd084b2ffa427
labels/test/000550.txt,object_label,test,000550,21,df44430bc69ad1a134f88f20efa3f66a330dc267633ebb288c08ca883e15f071
labels/test/000551.txt,object_label,test,000551,53,7b6959e5a431e5789a75c8bd54942407b3f3ceaea017663fb5b6a60605a6071a
labels/test/000552.txt,object_label,test,000552,53,159e3720639f01ac09a8d5a3a9f9f83228ac63c313dc0e1bcf4a1ac26c083c3c
labels/test/000553.txt,object_label,test,000553,74,3f1c48c631e8e14725ab417015651c849a8de80768ceaa0fb82d38988895be6b
labels/test/000554.txt,object_label,test,000554,21,d94852c66d1258610a0d93b74f8f48bbc332e81b3a2d54013e1209050541eb36
labels/test/000555.txt,object_label,test,000555,24,f55880dafda232f2f9d69c09db3c538cd9644042cd78aebe68828fc0239fda4e
labels/test/000556.txt,object_label,test,000556,24,c4f93861c72e4231597ea98037189473713e5e932ac7a3dfdb580a7b771dafda
labels/test/000557.txt,object_label,test,000557,24,ef72719ec3d12a1208522008e722743ed7211f8e444397525db785443e54f321
labels/test/000558.txt,object_label,test,000558,24,7309bbe034691dd388c237d00ec51bfb81105bb35d047e80d9dea8313377f06f
labels/test/000559.txt,object_label,test,000559,24,5f29871709ec5310c827bc9f44341af89f46437238b1777efc2ffeaa99e089a0
labels/test/000560.txt,object_label,test,000560,22,05250a25ca237a969e966fe0791c4a9a206adccfa8326ba6d72d0128f208542e
labels/test/000561.txt,object_label,test,000561,22,8426c587c7dd7735f79a17c0ded3f21180c62bc59b341076ad96f021952f04d9
labels/test/000562.txt,object_label,test,000562,50,3b27229d884c4380ae10d8e8cd7f392586955af07ab7d2a0089bc811a7983985
labels/test/000563.txt,object_label,test,000563,49,8d0572688a4ba3cd240f5db6de014399a1d5d263fa345ced2f434792da8e482d
labels/test/000564.txt,object_label,test,000564,149,3d1403aba00f2e04808e0a6dca063e2ca713aafb8131976e13a6c13e86e7c6f7
labels/test/000565.txt,object_label,test,000565,75,250c0b5a66a69e2c42ce6408776c83bb6278d62bc97d0aa48bf3b7ca0d4ed2f8
labels/test/000566.txt,object_label,test,000566,48,2c7c11e01bcf22a4fab9b093a8c54ede12942b2e8769c5cc55ee7c52caced4a8
labels/test/000567.txt,object_label,test,000567,53,531dc5af33eff5d08317da41dda7e0426c3b2e6f8b8e2225ef0a33d252815a5f
labels/test/000568.txt,object_label,test,000568,48,9cf9c169313396ee514404fddec78de540d3f5d7526b6c304b2f2a80a52ee172
labels/test/000569.txt,object_label,test,000569,126,4d8a9d8fb3ba98ac27af897af67213dbf44d02c93058d6f29c0c8965b00f6ae8
labels/test/000570.txt,object_label,test,000570,126,d0414e8e5ce1bdd64792ba9f5673aacdd9f4811941084e7e312eb0b1f6c1b8c7
labels/test/000571.txt,object_label,test,000571,77,1d9038dbeaadb47a6dc001f1423ba65c0a97e92b2cdf8a2879d5518e6dc93204
labels/test/000572.txt,object_label,test,000572,100,7bc1b38f9d19d8e8ebfb902a81ec18b3006df0db9fbe1e0da4cc710108c97d41
labels/test/000573.txt,object_label,test,000573,100,10cfe64c3af1f549cf93f8ef05582af4115b09851a324bc968664bb11effb249
labels/test/000574.txt,object_label,test,000574,154,2c246fd774945a7ff54c5d56743a2852577b2268f5c635453954a13ae9f20d33
labels/test/000575.txt,object_label,test,000575,189,ccdf86e5fe5fe32f559b18450c0571aa84a0dffe307554567fcbfe262bbb3a0e
labels/test/000576.txt,object_label,test,000576,72,645a7463d5c82577a872a79c763c02be852818bdbd4eb6ea0b121ff32ebffaa5
labels/test/000577.txt,object_label,test,000577,99,4fad165ef93b9120b084efbc41b319ab34d76e366900deb979f91ef456186440
labels/test/000578.txt,object_label,test,000578,118,35bf956c2d867d38b625922c8fd05c398723eb4e9531ae7ff8e3a7e8bea538df
labels/test/000579.txt,object_label,test,000579,73,56b762559bd5f24e2ca61175bc873733852d74d701363192476fa57ec3311df1
labels/test/000580.txt,object_label,test,000580,99,054ae194db8d5a58e2c59356c822b362255ddeb23bb1b4eb64013102c47d6bc9
labels/test/000581.txt,object_label,test,000581,218,544ed3ac6141fa01fccbf1e44ef82187b359266083085ef0f96423d2b1d37f69
labels/test/000582.txt,object_label,test,000582,51,bed9d776699c4865b1d47f86813665e2eb21ddf273f37508b127e7386231dab6
labels/test/000583.txt,object_label,test,000583,55,9baf2ba44c531224f4e222be86e243ebd779e2608c8630e9170d69dcb0b0200f
labels/test/000584.txt,object_label,test,000584,53,af5e746f3ba7cb0ca350a58a0a8c3158b0bd45a4b4927bf6ea55df90d1c657e2
labels/test/000585.txt,object_label,test,000585,55,2ed7750ade09c2f6b31bd6c102f2f20c8bb0f065143da4f26652105b79b66316
labels/test/000586.txt,object_label,test,000586,51,967466ac65a4d2c2c76b53688c9cda69562413a8571c115fff1418e0e00d51e0
labels/test/000587.txt,object_label,test,000587,22,3cb0508ce9697cdf3453c099f3ee1ae6298f04abc64b6cfcb8df65e5936d2c81
labels/test/000588.txt,object_label,test,000588,21,19abc033e420464fb55319134421e985c88118dc6cd6cf2527557876408f56c1
labels/test/000589.txt,object_label,test,000589,22,fca269ddc5fba2e90962b8735e1c685e585da97558a44e29d903fa13e0adf68d
labels/test/000590.txt,object_label,test,000590,46,ad5c66542d31e0d999bb80da7d548ab028fce23692972fcbcb4469745ca4e00e
labels/test/000591.txt,object_label,test,000591,24,70fa2ba23ef9bf6bd98890fe39371b44e9249acb3721d5f73f1335dbb16a5171
labels/test/000592.txt,object_label,test,000592,129,19657c84a76adcab7a2a28c9606cbc5e03af557d2dbd363af383bdcb79b7ae83
labels/test/000593.txt,object_label,test,000593,161,e897c259f25aa973253d5c269bb93e072c2fe394a889798c27ad6d28f00d19f0
labels/test/000594.txt,object_label,test,000594,122,24ffa7304c34d558db4b8ee3a685416297c72b1b6f8877adce00edbf9294feec
labels/test/000595.txt,object_label,test,000595,196,166d5645d044c07b07ee98607c60583dc0c07f3aeeb2250e0b8de894e246c90a
labels/test/000596.txt,object_label,test,000596,155,37cf373ebc2b688edd6480fe007646eaa3b846b4c2541c2d976ad3ed1d746953
labels/test/000597.txt,object_label,test,000597,51,1183c8f178cd1569d1ae80c19d21d5936b79059a859c5d739c66194ac4244d2f
labels/test/000598.txt,object_label,test,000598,133,107814b142f5d10d73adce12781ae48d7c0870d70c62979e4e121f56cd12c35f
labels/test/000599.txt,object_label,test,000599,75,9b6e055efa7cfbd121ccaf956d8149ba9ec8a8519e7826ca64be751136edd506
labels/test/000600.txt,object_label,test,000600,74,69982b8d259666d26e799f22c1df97ad97720db79ec7eea38ed7690d2f6a64ee
labels/test/000601.txt,object_label,test,000601,109,3558be42f63743f732d979ac03359157e8f108d4cefa9257b0e8ebf70083bf63
labels/test/000602.txt,object_label,test,000602,105,2f42bbbf4fafe4c215cca172e7b6d363d61725f07a22f5c526ce5e33cb6843f6
labels/test/000603.txt,object_label,test,000603,110,4cc613d8d39808b8eaf61f8a2afd6c6f2942cb4ecabe9308cddd6fccbecdd566
labels/test/000604.txt,object_label,test,000604,156,6c2ba51e28acb8550f7d9f48137845470db1e90ef5c70974af8c8318cad8a5b1
labels/test/000605.txt,object_label,test,000605,108,203d7139686a084dd8496aa5059ee92ea28f04b3aee2714f8bea0c4484d9b215
labels/test/000606.txt,object_label,test,000606,186,2d715f394b28ccf35e3231c4da52556f65dcfd929b92571202b7916c5435a70b
labels/test/000607.txt,object_label,test,000607,177,3ab457bf66e9a23a12653b2b5e81089f1a7da4324197c4d86ec577d10e22250e
labels/test/000608.txt,object_label,test,000608,116,b43229b290f34fb956adaa742954761a0463ca7390abf05e0188e6486835dac4
labels/test/000609.txt,object_label,test,000609,190,f1a28d6ee2635c2d023c0dd3c309865fc0e724d3331e5c7e252ec2b1543a8526
labels/test/000610.txt,object_label,test,000610,131,ef0b0c30b4a25d5945da1956949865ac425c533dd51affdf307d53214928c57d
labels/test/000611.txt,object_label,test,000611,100,126804d81c5e846fcfaed7c480e7c5e75a196ad299d837971794716a2b099eef
labels/test/000612.txt,object_label,test,000612,104,03efd456afefe30faacaf506dfc69ef5f798c48ab9429631db28c3d9c60067e8
labels/test/000613.txt,object_label,test,000613,136,8f33eae320cb38c16c9f9eb43451464c7733e9cf8d58e66130a13be53c370d2e
labels/test/000614.txt,object_label,test,000614,130,7bf6bf391b4bb36a60501868a85c8846fc53f9e71d038e444a8b343e851cc27b
labels/test/000615.txt,object_label,test,000615,163,393308ac04e4fdf241442f8548e43acdc4aebe126e678582d3d6ad5d3c797cf4
labels/test/000616.txt,object_label,test,000616,124,3b31dbcfe1ed1fa17c50d3df7dcdc8e9f3e7e3552176f3d5ce83bd4bd9f79b69
labels/test/000617.txt,object_label,test,000617,158,eb14abbe04bbedd07701b155d922c98716cc0e865e152295c1f2f222c6f950d9
labels/test/000618.txt,object_label,test,000618,108,e40082b629674ea56c101c15c965dbec297bb5336dcc0e3cc15266fc34cd4461
labels/test/000619.txt,object_label,test,000619,126,6e1482f46c7042de0241d017e016a86bfc5c8b2cd4ec5a5bf1259d456cea529c
labels/test/000620.txt,object_label,test,000620,105,302dc3bd0c701003f99962ec22e93afa97c69b84e9263dd279ab60d038bc668a
labels/test/000621.txt,object_label,test,000621,104,73c14cbe89644b696c331a59c511e5d68f8e2601efa1890d00d4329e03d46e92
labels/test/000622.txt,object_label,test,000622,76,7027b8890cee1c2418e5aba8e87ef007833b54fbd9889c0afb50f0014b19334b
labels/test/000623.txt,object_label,test,000623,164,74fc515979c16d5984238ce490ec4b5902df9316785e320bc4421073b57f4c90
labels/test/000624.txt,object_label,test,000624,55,7fcb0d4beead0de3159fd86993434d9addb5871b32067d45e4b8ac2ae99e220c
labels/test/000625.txt,object_label,test,000625,136,6dc715f3f2644f32d89afc9c1e637a2a5da5ed7195725ae9d7e27cd127f3a3d4
labels/test/000626.txt,object_label,test,000626,103,816c5658d768350844b83f074a286e29ab6405dcf8732dc54a1a3350b206a7de
labels/test/000627.txt,object_label,test,000627,53,7ece4f8923216c6ce1be5bba1ee012ad85924b8ec6f6970a54ca675bedadfc48
labels/test/000628.txt,object_label,test,000628,186,e2997673fc1a72de7915186e57efe77d152492206e5995feed1c907f7ca3b0f1
labels/test/000629.txt,object_label,test,000629,161,25a0db7ac277227e578e9d912d0ab237743f892b6630f9cc7b64847efeebc6e4
labels/test/000630.txt,object_label,test,000630,77,b2b7ee177053ae60ae070e90006d9d5e59c03e496172fdb29eb8fee3ff6e69c2
labels/test/000631.txt,object_label,test,000631,77,3d82232703bdcdf759bee98cf23b6a656f53229dbdffd9214bb7edeb81b84528
labels/test/000632.txt,object_label,test,000632,79,c0f8b006cbf47f09653d69c71596a0a3996808332aa05efee2150e8422be0a31
labels/test/000633.txt,object_label,test,000633,134,ecd6f53b31f2a4462547e4c88c4f6f5c2520db23284feea96fa4bc7a4003727a
labels/test/000634.txt,object_label,test,000634,127,46216907ae595435b009e3025323fc436f251b1a51595a0866b9865bd23a34e8
labels/test/000635.txt,object_label,test,000635,126,3195c54054bac0e57fc2cda6d953efa1deea44a803025b35b052b5df161fad93
labels/test/000636.txt,object_label,test,000636,101,d23cff13f9c84f977bedded9564cb6f768e34224e4400bc5b9db6652ae4d27e1
labels/test/000637.txt,object_label,test,000637,85,21a8e593e4e22d6cbb199d7ef7f18b04bf7773f31b3da1e3540ba2d58b2257e1
labels/test/000638.txt,object_label,test,000638,140,9cd22a00757138456d62a917b0bde2e06ff583db79f163aac5896646de7f2855
labels/test/000639.txt,object_label,test,000639,161,4d36888281be45ac33f25edbba70f839d6465406d377bf26bd010d4a408ca290
labels/test/000640.txt,object_label,test,000640,53,6333e5c6b3b511c86c61e6e49ab00424dd6b98f1ee3aaee0a3f96511615fb569
labels/test/000641.txt,object_label,test,000641,102,002e3bd46bac5602c3a7630b98ad84a4ce881f4868b7ab044f981aa52821a2a2
labels/test/000642.txt,object_label,test,000642,54,cdd7a4b8cd1c699c73323956b3512ef7be47e1e14380b117b9c3a8530b41c6b7
labels/test/000643.txt,object_label,test,000643,126,6fbb0686743ed2e0d969a1c718a785dd861282e4099e06cbc4c2f14d5b22f44b
labels/test/000644.txt,object_label,test,000644,106,d92bc2423d4359da3a2a6deebf1a24eceb5421ca14513dd04437ae043b8d31ec
labels/test/000645.txt,object_label,test,000645,105,8a6c92864d575741caec12627b63342484c4c25c11df40a1b0fdb7c2928a0c0d
labels/test/000646.txt,object_label,test,000646,136,8ccfef9403fb74b8bcd5d7760ccc844a91b2fdfaa299f4a163d168b6dc20e9bd
labels/test/000647.txt,object_label,test,000647,76,3d68821051a070ed5532060101f9572e091b697df869f4355a3c7f627898f9b1
labels/test/000648.txt,object_label,test,000648,141,a395a2e0a58253b6ce4dc399a23a9faf0034aef4444fb2d7f080dc47a21d1e4b
labels/test/000649.txt,object_label,test,000649,129,d8edf6f20b31536276054833431ad162912dbeb8a22273d1e8fd4ddc3ea808d2
labels/test/000650.txt,object_label,test,000650,101,053232eb1fe03948c3586920d4fd56ea5b5877cc097ccfdde292b52729694709
labels/test/000651.txt,object_label,test,000651,135,f05f8bdfd182e8ff8f710500bb4acfcf6c43e9caaff8dc9ea85767e78585e776
labels/test/000652.txt,object_label,test,000652,159,9252779e29b2a5cbb964388cc176cea1beb0886239d1d31acd3c8a6c63fa33e4
labels/test/000653.txt,object_label,test,000653,56,ffb35bcfe8e83cee6e2f2d5d87825feba77eb4648bacc8c846469cca7c8366d3
labels/test/000654.txt,object_label,test,000654,82,88361047d2bc75265221d53eb19a6c756523c69cde393cf275d0c7d639c48e77
labels/test/000655.txt,object_label,test,000655,103,0db746874b13e32d2ca2fce17e85ab2e7f36fa6ab91c8413aff510e6ebba9ccb
labels/test/000656.txt,object_label,test,000656,109,96bb6354404759751fa6e545e98681ed3b32dae9a9f3452d6e5d1e7f37ae04c3
labels/test/000657.txt,object_label,test,000657,106,0f7db5dafc5e4b7bd68d1bbc867a6f8999474b760897ed85c2a80e22f4f4387e
labels/test/000658.txt,object_label,test,000658,135,950bb74a30ee86aeff5d7c6c00d1ec3cdf4e8eec743049666f070c630324088d
labels/test/000659.txt,object_label,test,000659,51,069ce1b119e773b134b2bb3a47607edab7c3d83f2381a11d753a8de1117486b6
labels/test/000660.txt,object_label,test,000660,108,23a1153240e09054a32beb389a97d0983e760c6a62ded7e01bb29ab87b6e2113
labels/test/000661.txt,object_label,test,000661,55,bd073f7450ea81cae7c28b7941fe8dae877243dc288a31f9976d5b0ba5c321fc
labels/test/000662.txt,object_label,test,000662,163,80973a40b0290fdfa263847b3a8a6789985224772ab7ea6e5a8727de462bfee0
labels/test/000663.txt,object_label,test,000663,218,e32c93a7a312475b0b8ab5b5c8358210788d45b1e5e35275d532c0b090d3517b
labels/test/000664.txt,object_label,test,000664,56,88ef40821ca1abf8e76d2542d1944bb9d0ee56e95b9b70aa03b0c85f106bd9e9
labels/test/000665.txt,object_label,test,000665,84,6a71ba944c81413a515b6cebe6546d8081c2767b0465e30672b5c47268563bab
labels/test/000666.txt,object_label,test,000666,109,5423f31bb778ee3b78a54105d8d42ede4ea2363087cf1b27e9bafd8b3f8bca2f
labels/test/000667.txt,object_label,test,000667,191,8b34e1e1c2d0223297919a603e26c91725848f085dcf60732724ff8fd6f77321
labels/test/000668.txt,object_label,test,000668,157,9e46d6ac260b9bb90d7d7212f2fc638daa8e48768c904ca0d9c9db0c2dbd5c4d
labels/test/000669.txt,object_label,test,000669,220,94fad12417a8e23a7abbadb3c86b5df7da77a1059af4699f5144def582d6d472
labels/test/000670.txt,object_label,test,000670,130,987a4016e06bed59580c1738143db9de92f34d6354f0aeacabbb26830416f2a4
labels/test/000671.txt,object_label,test,000671,214,8595ac6749d3f6302a9beae06f7965889c10501ed65133d1c1c42ae89320123d
labels/test/000672.txt,object_label,test,000672,152,d9ef075c9624c980dce0918b1688accadf61583fefff2833e5198e724da0e76e
labels/test/000673.txt,object_label,test,000673,82,bf79da3a7d8fe231ffb7177214a8761b99e4f3c234b0800d929f299f18a6116d
labels/test/000674.txt,object_label,test,000674,160,00a072294f4d76182c7218dca83b3012be271a7d3aa1d403e544322af3aa97d6
labels/test/000675.txt,object_label,test,000675,71,88ad34ab5abd6b96656fe83352bd3af66f77d792e9205ba30aacbb767aeffcfe
labels/test/000676.txt,object_label,test,000676,199,0bde21fa1c9cc78c02953145ab6029fa7119d92eb7f50a36bdc6e3eb28358dd8
labels/test/000677.txt,object_label,test,000677,124,0e57cbece7ec173ce68bbf257e798ccf8c76cff7c38d5539b5ddbbff7aa3da18
labels/test/000678.txt,object_label,test,000678,84,7ccd61009cbd330353e0d3b6f7055e02810da9b0bc3e2bcd37e53bd5f5ffb9f9
labels/test/000679.txt,object_label,test,000679,166,518a84593571e231c834f4018b43fb50ef2e9ef52bbd55d915afc32d60eb7742
labels/test/000680.txt,object_label,test,000680,112,a3d4be782c1d7fa42ce0ef5d0d7f14b3d68372cd7d17113b5363f69ffa0cd104
labels/test/000681.txt,object_label,test,000681,287,941d328775c120edd9c56aa924bfa32a2cfef8364d80eddcb595ab5643b85a74
labels/test/000682.txt,object_label,test,000682,241,9fb8e51ed023f9670e515bc1abbc3e2fc0ab4b781bfda8e602797e4f2fcbae05
labels/test/000683.txt,object_label,test,000683,230,445f4dc03f011b142268f61b2ff8a4e5d6dbad9755d1163f5be973eb3adca28a
labels/test/000684.txt,object_label,test,000684,245,fe79819c180aaa740c68bff5cc0b92dc0440c99db6c9ac5c0d1b4232f7597bde
labels/test/000685.txt,object_label,test,000685,244,3eaad8cce5fe98b75988d307a08e702f01c4768e93d20a186b7e15f9a0b20a9c
labels/test/000686.txt,object_label,test,000686,565,5acbab3cd317e5a3c2c0dbdf36743838ab0fe39f4d6345e11a42e382fafed988
labels/test/000687.txt,object_label,test,000687,293,e0d8c6859522b7d8c8c0663808de8d84db85ebaf94fd7822c59f0444f5dbe527
labels/test/000688.txt,object_label,test,000688,50,70c6a78e09759ee08078aaf6f09b063bd455a4a75e1d637ea94d83c3c4d11e14
labels/test/000689.txt,object_label,test,000689,304,9a81e7f1da851d0bf75047c49c2ff98f4f1124ae7f549d94745a2b2178fa45c0
labels/test/000690.txt,object_label,test,000690,320,624b74b098c2d41d224adbf94a0e540ac7b72015a3a5fc2a55ba320d29f8272f
labels/test/000691.txt,object_label,test,000691,240,224e69f9a7ef5f0eefe146636c83b9cca2ac5d1df18b7a5a7660789892cdada4
labels/test/000692.txt,object_label,test,000692,266,390d965f7d3695a3c4f4355a1eda31f9c05cc020724362ca852f680ac9c2f13d
labels/test/000693.txt,object_label,test,000693,217,585b2fd85e2a2aff4e74cafdf867cc6e8fbcaa62585187d9ee6b6c1f496c5f1c
labels/test/000694.txt,object_label,test,000694,270,fd485c0a17dcdb2df73ce6a789d2e62ff0d458172ef4f1dd407e3604a8a7ec33
labels/test/000695.txt,object_label,test,000695,100,7a9b21c310a73654f6367e30f6a927d1420011ec09264ea723e6545942dc806b
labels/test/000696.txt,object_label,test,000696,110,a4b9f3cab13e074ea1162f6e3e40d8579a7692224d9c949601a441323a2aa130
labels/test/000697.txt,object_label,test,000697,274,74593b83a102266d4aa4ffdc26227623c3283e218af697095a67219dbdf66b83
labels/test/000698.txt,object_label,test,000698,70,002d12eac8fea45387a5c01100c3b17ee8aa7a88b94edc2bfe3f15937fc192cf
labels/test/000699.txt,object_label,test,000699,55,4fe0c6f7fecf737cada1b5e9449512001488374db8073027ab5e2bf2f0210eec
labels/test/000700.txt,object_label,test,000700,159,f1417c3684d293e2beef194277d2ff17c233d8fed9c77910fb25ba20c5a42251
labels/test/000701.txt,object_label,test,000701,126,bc5de6d43c0eff2e84ac7b8633bcbf2280a9e1ea4c5d1d06c340c72745476bc3
labels/test/000702.txt,object_label,test,000702,157,479ef22d1c0d5253d292beff9223d8edf068c123ef13bac5bc403c70b183857b
labels/test/000703.txt,object_label,test,000703,276,91b39b437f5d121ad5e056f2a5f70b9cd4ca95c7596a759b730a3dde8d58af83
labels/test/000704.txt,object_label,test,000704,136,74191a3606295f7ab8bab78fbf25fe95ddaddc7accf5170cb6fde97f7ee619cb
labels/test/000705.txt,object_label,test,000705,182,f65e3848ae3c7639496054e30523eabec95f1181b6d8b36a297db29b6315c029
labels/test/000706.txt,object_label,test,000706,208,9264d3d64c415b1da4f1d8f7e55f37e9fb4e56c8b0b2390232ae4e23e9b79e92
labels/test/000707.txt,object_label,test,000707,239,33d199523ba57fcbcf76fb354aa0bf3639033ca825abbdaf0652e4b34447b048
labels/test/000708.txt,object_label,test,000708,132,957a61e0f2d2f4ac6521e539f307bef53e40dd5ba021c5549a40406a091593c9
labels/test/000709.txt,object_label,test,000709,189,648c3924cdadd1ba743841d1786c163b3e931f94039a3b3cfdb6cf35cf6295d1
labels/test/000710.txt,object_label,test,000710,185,df6a34eb1c482eb56eb87d2e68b1de85f2710232dececb73638cbdd3b74e7681
labels/test/000711.txt,object_label,test,000711,407,fd6d790d2cc25870fbeb81b2591edf2383d85179b95fe07d046f3168e1fe4707
labels/test/000712.txt,object_label,test,000712,135,a8b7d012f958315a32c4c9798e3c1d483584d5bd033f52f9b562432ad7da7a71
labels/test/000713.txt,object_label,test,000713,102,ce8503cfbb176f1ce82d95f21b1afdd3c1bd2c5c6041558231e7126b350a74a6
labels/test/000714.txt,object_label,test,000714,52,6f0e941b3e80d40eb448e9f0d40848335b27ab1265372488addeb419c5696ab3
labels/test/000715.txt,object_label,test,000715,98,ba1a0113692985c3eba4f9c52c9a3a31b35ac0c9e1623eab03e4cb26241d6b4f
labels/test/000716.txt,object_label,test,000716,99,167b418e64a02e877556b2f351225dbeb655c023b7f6f03bc921e3e3abd4a570
labels/test/000717.txt,object_label,test,000717,80,6b00eb1571622e2693141926aef5a212e0c0dff1513affb5524efcee81276d75
labels/test/000718.txt,object_label,test,000718,159,ae1524b7260743941b03a6ceae04c01cfd6eb2a13b4dbf364ff6c7a247ad72cb
labels/test/000719.txt,object_label,test,000719,101,d0167b55134845f5a61b13262e61f534f9bd53e6467f6faddd7174ea21209ea2
labels/test/000720.txt,object_label,test,000720,75,fbc7d1ebe17c3afde491c43b5ded6eea0e2c2801b34fd80b98b28f005dbf00c9
labels/test/000721.txt,object_label,test,000721,103,9d4be8e101071b80f2cd4ca995c674955f798af4c60ecdfeabe92298fdc169dd
labels/test/000722.txt,object_label,test,000722,79,407a48ba721cbc9911949b0f37f2358645b116d8e41d132d9bedb4b65e168eb5
labels/test/000723.txt,object_label,test,000723,209,d3e860ec002ce164e05556f0b1cbf55b23dd73eb6c1f5cafdab18ac6930b16a4
labels/test/000724.txt,object_label,test,000724,187,9092f31e0030e0f266e16126306cd5375b4ae3c1ee25ad5430ce8a7f0ea118fa
labels/test/000725.txt,object_label,test,000725,248,4f4f53771e13b7e46696eb8771bffe1d5a6d5ca352f5657aee5d7ca5c884a7bf
labels/test/000726.txt,object_label,test,000726,158,855a9bfb6bea5b9bc99ab2adc01aae7f90999be069c2b8dbc4909a92fe63f00e
labels/test/000727.txt,object_label,test,000727,128,411056562ab645456f92a2303c17cc3466fec43b577cd2b1be249970dd6d2aa1
labels/test/000728.txt,object_label,test,000728,102,017d56a5d2599739042418f88fbdf385c08552cc9f67e05cbfdaddc8ddae3c92
labels/test/000729.txt,object_label,test,000729,75,7f4e25f90ab4a6c8caec65ef947cb3ea07960a44060b6670e39eb54e685ef7fe
labels/test/000730.txt,object_label,test,000730,76,f9942baf138ae071ab3a05847200f904dcdfe5f3728b8297de40bc3e5cbdf92d
labels/test/000731.txt,object_label,test,000731,137,da0ab5eaa1f00d9bde9de2f003f932d077dda18bf130802c96cb5adbb18da412
labels/test/000732.txt,object_label,test,000732,159,0b73de55f5cc3fb559a5339899c02012a173c2493bf396843ca53d5a1f7f4980
labels/test/000733.txt,object_label,test,000733,184,cc4c07578e9c7dc8790bbe1e8fe4fd855b6c6577b80b19110a69669d984b4259
labels/test/000734.txt,object_label,test,000734,102,04912a25a332cefef523ade4e48facfd5caacbabe0d6ebfa386e27b78963e649
labels/test/000735.txt,object_label,test,000735,50,6f8de5a716deefac8d338be770a6cf01bbd5c135d637ad1f1cf0df6fc0c469f9
labels/test/000736.txt,object_label,test,000736,186,f1e90bed5df6f9d772befdd10df9a6b4c66f3e82cec714c18e8cf6d1974743b8
labels/test/000737.txt,object_label,test,000737,99,4864800ce6736d12b87c942809d6145b31155c3706bd3ac2b687e23909051c03
labels/test/000738.txt,object_label,test,000738,127,95ee76a00b2a977139923d19a27d9334bf69e29a3f743a82af9ccaea1199bd95
labels/test/000739.txt,object_label,test,000739,192,cc5b30317ed2382b855b6a586b692b4904d3674deae20c06bd7095ccfd964a7f
labels/test/000740.txt,object_label,test,000740,160,c201ace8baebde771486034e6b435f6a2cc668f14597b7a014fcb9c37591e179
labels/test/000741.txt,object_label,test,000741,159,c5ad73072d7eca91e434ddfb595b87cf601a0010cf7dab2d00eb3a285dc736e2
labels/test/000742.txt,object_label,test,000742,163,7a76adcf71309b3d9190f18180b9d0fd0ae24ec882d6dd722a61948c9a3ac3d7
labels/test/000743.txt,object_label,test,000743,189,00dd9faab2468eb336fce6d4249c148575172bfe92b6036b5557329fa521cf6c
labels/test/000744.txt,object_label,test,000744,201,efb6c727f89848f56ef88804ae188f649cf4a88f97dcb2ea002e5a9a069f1b62
labels/test/000745.txt,object_label,test,000745,257,abcda0826323df92f5d8be5bf701cbfc5d39554030bbd9e83d28aece517f0579
labels/test/000746.txt,object_label,test,000746,134,4aa5433115a69b05dba3837a5ee207fbbc53ed6f618cf31414ba61b12a2a968f
labels/test/000747.txt,object_label,test,000747,82,0c9e642899a41a4153524827e08724bc1e102f18ad7a2bcc115cf04469ae74e8
labels/test/000748.txt,object_label,test,000748,112,e2b2d3a76f44c497ac017c93ee209e0fd8c368780f5427992b0ec19329d71325
